,CHEF DE PROJET SOFTWARE BIOTECH,"L'Employeur


SuperSonic Imagine SA est une société en pleine croissance, fabricant d'échographie médicale, située à Aix en Provence, France.

La Société propose de nouvelles technologies en ultrasons diagnostiques, avec des applications avancées en imagerie du sein, ainsi qu'en Ultrasons de puissance pour des applications thérapeutiques.

Véritable société Med-Tech, SuperSonic emploie à ce jour 53 personnes et se développe grâce à la confiance de ses investisseurs et à la qualité de l'équipe en place.

Dans le cadre du développement de ses projets, SuperSonic Imagine recherche un CHEF DE PROJET SOFTWARE BIOTECH (H/F)


Le poste


CHEF DE PROJET SOFTWARE BIOTECH (H/F)

En mode projet, vous supervisez l'activité d'une équipe d'ingénieurs et participez au développement du logiciel.

Plus particulièrement, vos actions consistent à :

-	Auditer le contenu lors de votre prise de poste,
-	Participer au design de l'architecture de l'ensemble du produit,
-	Organiser les plannings et veiller au suivi des développements,
-	Développer les parties du code jugé critique,
-	Veiller à la qualité de la documentation, dans le respect des normes en vigueur dans le médical,
-	Interfacer avec les autres équipes de la R&D : hardware, mécanique, marketing%u2026


Le (la) candidat(e)


Au-delà de votre formation, c'est votre expérience qui est attendue, d'un minimum de 5 ans en développement logiciel, impérativement dans un contexte industriel.

Vous avez particulièrement acquis des expériences probantes en développement C   et des connaissances en design orienté objet.

Vous maîtrisez le système d'exploitation Linux,

Vous détenez une expérience dans des systèmes embarqués / temps réels,

Vous avez été le mentor ou le manager d'une petite équipe de développeurs.

Anglais souhaité

..et sens de l'humour attendu.


IL EST PROPOSE :

-Un CDI, statut cadre,
-Une rémunération motivante liée à  votre expérience et connaissance de notre environnement,
-Une mutuelle de groupe,
-Et surtout un formidable challenge : progresser dans une structure jeune et en pleine croissance sur un marché porteur de sens.

Merci de postuler uniquement par notre site Internet www.capfor.com ou sur paca@capfor.com",,,http://www.capfor.com,,,,,0,1406,,,,,,,,,,,,,,,"bât 31, parc du golf, 13593, aix-en-provence, france",2008-05-23 16:07:51,php
9,Synchrone Recrutement,"Synchrone technologies est une société de consulting qui apporte son expertise dans le domaine de l’Ingénierie IT. 

Dans une approche exclusivement grands comptes, Synchrone technologies propose son savoir-faire auprès du secteur bancaire et des marchés financiers, des opérateurs et constructeurs en télécommunications, des acteurs majeurs de l'industrie et du service ; en France comme à l’étranger. 


Chiffres clés :

- Année de création : 2001 
- Siège social : Aix en Provence 
- 2 Implantations en IDF : Paris Opéra, Paris Madeleine
- 4 Implantations en Province : Lyon, Sophia Antipolis, Toulouse, Clermont-Ferrand
- 2 Implantations à l'International : Bruxelles et Singapour
- Domaines de compétences : Systèmes d’Information, Étude et Développement, Convergence Voix/Data, Ingénierie Banque/Finance
- 720 consultants experts  
- 60 références clients grands comptes
- CA 2013 : 76 millions d'euros et une croissance de 25%
- Nombre de recrutement en 2013 : 392
- Nombre d’embauche prévue en 2014 : 450
- Prévisionnel 2014 : 85 millions d'euros de CA, implantation de nouvelles agences en France et à l’étranger


Nos expertises :

Systèmes d’information :
De l’architecture à la mise en production des SI, nous apportons notre expertise en termes de conception, de réalisation, d’administration et de support en s’adaptant aux besoins spécifiques de nos clients.

Convergence Voix/Data : 
Leader dans l’intégration de projets voix/données, nous intervenons en temps qu’expert au niveau applicatif et infrastructure sur les grands projets réseaux, sécurité, déploiement ToIP et solutions centre d’appels. 

Etude et Développement :
De l’étude préalable jusqu’à l’intégration de solutions web, logicielles ou systèmes ; nos compétences transverses (BDD, ERP) et fonctionnelles (connaissances métiers) apportent à nos clients une véritable valeur ajoutée.

Ingénierie Banque/Finance : 
Spécialisée sur les produits et logiciels financiers, Synchrone technologies assure les activités les plus complexes en salle de marchés. Nos consultants capitalisent sur leur double compétence fonctionnelle et technique pour répondre aux exigences du secteur.


Si vous souhaitez faire évoluer votre carrière au sein de projets à forte valeur ajoutée,
rejoignez notre consulting team ! 
www.synchrone.gatecv.com",,employees_250_999,http://www.synchrone-technologies.fr,,,,2001,0,1439,48.8711166,2.3301114,5,Rue Scribe,Paris 9e Arrondissement,Paris,paris,75009,Île-de-France,ile-de-france,,,France,FR,"5 rue scribe, 75009, paris, france",2005-09-27 13:29:43,php
1,AGSI,"AGSI est un éditeur spécialisé dans le recrutement en ligne.

Depuis 2003 nous proposons 2 sites d'emploi spécialisés en informatique à fort trafic.Un portail généraliste apporte une audience élargie depuis 4 ans.",,less_than_20_employees,http://www.turnover-it.com,,,,2003,0,1446,48.8455323,2.2879748,75,Rue de Lourmel,Quartier de Grenelle,Paris,paris,75015,Île-de-France,ile-de-france,,,France,FR,"75 rue de lourmel, 75015, paris, france",2005-09-27 23:04:15,php
,Qui sommes-nous ?,"Webnet est une SSII créée en 1996, spécialisée en architectures internet, qui met en oeuvre des prestations de Conseil, d'ingénierie, d'infogérance et de création multimédia.

Webnet réalise plus de 60% de son activité en prestations forfaitaires auprès de ses clients, majoritairement grands comptes (AXA, NXBP, Gaz de France, SODEXHO, Saint-Gobain...).

Webnet compte aujourd'hui  100 collaborateurs, essentiellement Ingénieurs diplômés de Grandes Ecoles, ou d'Universités renommées.
La formation de nos collaborateurs, ainsi que la capitalisation et le partage des connaissances au sein de l'entreprise sont des préoccupations essentielles pour Webnet. Elles sont les garants de notre capacité à maintenir notre excellence technologique, et à mettre en oeuvre les objectifs ambitieux de nos clients, notamment en engagements forfaitaires.

Webnet a réalisé en 2011 un chiffre d'affaires d'environ 7,5 millions d'euros.",75000 K€,,http://www.webnet.fr,,,,1996,0,1479,48.8261053,2.2201903,,Avenue de la Cristallerie,Les Bruyères,Sèvres,sevres,92310,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"1 avenue de la cristallerie, 92310, sèvres, france",2008-06-02 11:46:33,php
,ALLIANCE SERVICES PLUS,"AS + est une société de conseil et d'ingénierie qui apporte des solutions aux études à valeur ajoutée technologique des grandes entreprises.

Notre panel d'activités est riche et varié : 
- Aéronautique / Aérospatiale
- Défense
- Télécommunications
- Banque / Finance
- Automobile
- Santé
- Recherche

Nous recherchons aujourd'hui de nouveaux collaborateurs ayant envie d'évoluer dans leur carrière.

Si vous êtes intéressé par rejoindre une société à l'écoute de ses collaborateurs et dans laquelle vous pourrez jouer un réel rôle, n'hésitez pas à prendre contact avec nous.

Contact :      Kévin CHAPPE
              01 46 48 60 00
            k.chappe@asplus.fr

www.asplus.org",,,http://www.asplus.org,,,,2003,0,1513,48.8182896,2.2899718,22,Rue René Coche,,Vanves,vanves,92170,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"22 rue rené coche, 92170, vanves, france",2008-06-04 15:58:24,php
9,UMANIS,"Conseil, ingénierie
et infogérance en technologies
de l’information
 - BI, CRM & Web/IT
 - Infra. & Prod

- Laurent  Piepszownik,
PDG (fondateur)
- Olivier Pouligny,
Directeur Général
- Eric Delafontenelle,
Directeur Général Adjoint

→ Création en 1990
CA 2013 → Env. 135 M€
1 600 collaborateurs
Top 20 ESN en France*

Coté Eurolist Compartiment C
d’Euronext Paris",,more_than_1000_employees,http://www.umanis.com/,,,,1990,0,1537,48.8938468,2.2777775,7-9,Rue Paul Vaillant-Couturier,,Levallois-Perret,levallois-perret,92300,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"7-9 rue  paul vaillant couturier, 92301, levallois perret, france",2005-10-05 13:04:11,php
9,Expert Line,"EXPERT LINE est une Société de Service et d'Ingénierie Informatiques. Créée en 1986, nous avons une politique de travail à long terme avec nos clients. Nous les accompagnons et participons activement à la réalisation de leurs d'architectures réseaux, à l’administration de leurs systèmes d’information et leurs projets de développement applicatif.

Nos atouts : la qualité technique  de nos  130 collaborateurs, notre expérience, plus de 20 ans dans la prestation de service et ingénierie informatique

Nos partenariats : Gold Microsoft, Citrix, Platinium SOPHOS",,employees_20_99,https://www.expert-line.com,,,,1986,0,1564,48.8118742,2.3598521,19,Rue Danton,La Mairie - Salengro,Le Kremlin-Bicêtre,le-kremlin-bicetre,94270,Île-de-France,ile-de-france,Val-de-Marne,val-de-marne,France,FR,"19 rue danton, 94270, kremlin bicêtre, france",2005-10-06 16:27:41,php
9,planet consultant,"Planet Consultant est une E.S.N (Entreprise du Secteur Numérique) à taille humaine avec des valeurs alliant professionnalisme, considération et respect des engagements,  présente sur l’ensemble du territoire national.

Depuis 2003, nous proposons des solutions sur mesure dans le domaine des prestations informatiques, du recrutement et du portage.
 
Nos domaines de compétences :
 
•	Informatique de gestion
•	Informatique Industrielle
•	Infrastructures réseaux & systèmes
•	Conseil en organisation et management
 
Planet Consultant intervient au sein de Grands Comptes nationaux et de PME/PMI régionales. 

Nous accompagnons nos clients dans la réussite de leurs projets, grâce à notre expérience, la qualité des prestations de nos collaborateurs et à l'implication de nos commerciaux de proximité.
 
Les valeurs humaines sont au centre de notre politique, nous vous assurons un accompagnement et un management de proximité avec une grande flexibilité contractuelle.

Nous vous offrons la possibilité d’effectuer des missions adaptées à vos compétences et aspirations.",,employees_20_99,http://www.planet-consultant.com,,,,2005,0,1602,43.2856049,5.5273383,,Chemin de l'Aumône Vieille,L'Aumône,Aubagne,aubagne,13400,Provence-Alpes-Côte d'Azur,provence-alpes-cote-d-azur,Bouches-du-Rhône,bouches-du-rhone,France,FR,"100 chemin de l'aumône-vieille, 13400, aubagne, france",2005-10-10 10:05:35,php
9,PRENIUM,"Créée en 2003, PRENIUM est une SSII à taille humaine (75 collaborateurs), qui accompagne ses clients dans l’élaboration, le développement et l’accomplissement de projets informatiques. 

Nous intervenons principalement sur des missions de très longue durée, du fait de la qualité des prestations de nos collaborateurs, mais aussi grâce à la confiance de nos clients fidèles.

La société est divisée en quatre pôles de compétences : 

 - Pôle EDI : (Leader français)
 - Pôle infrastructure & production
 - Pôle Support
 - Pôle Etudes & Développement : Créé en 2007, et avec plus de 30 consultants sur ce pôle, PRENIUM est aujourd’hui spécialisé sur les nouvelles technologies telles que .NET (ASP.NET, C#, C++), SHAREPOINT (MOSS),",,employees_20_99,http://www.prenium.fr/,,,,2003,0,1671,48.8074238,2.3847869,,Rue Marcel Hartmann,Monmousseau - Vérollot,Ivry-sur-Seine,ivry-sur-seine,94200,Île-de-France,ile-de-france,Val-de-Marne,val-de-marne,France,FR,"122-130, rue marcel hartmann, 94200, ivry sur seine, france",2005-10-13 11:41:19,php
,Offre de stage,"Offre de stage Responsable site internet 
Stage Responsable Site Internet
Notre entreprise
%u2022 Factea est une société de conseil spécialisée en stratégie et amélioration de la performance opérationnelle : développement stratégique, stratégie produit et marketing,
stratégie industrielle, politique achat, sourcing et négociation fournisseurs, amélioration de l'organisation, programme court et moyen terme d'optimisation des coûts,
accompagnement dans la gestion du changement
%u2022 Factea aide les entreprises privées et publiques, à définir leur stratégie et à identifier des potentiels d'économies générant des retours sur investissement rapides et se
traduisant par une amélioration pérenne de leur performance
%u2022 L'équipe Factea est constituée d'experts issus des plus grands cabinets de conseil en management et stratégie (Booz Allen, A.T. Kearney,%u2026). Elle met en oeuvre en interne
une politique de formation et de coaching très efficace auprès des jeunes collaborateurs leur permettant d'être rapidement autonome et ce sans risque
Votre mission
%u2022 Vous prenez en charge plusieurs projets web et maîtrisez l'ensemble des enjeux (utilisateurs, clients, commerciaux)
%u2022 Vous êtes chargé de la veille web concurrentielle. Vous analysez les sites de la concurrence et êtes force de recommandation vis-à-vis de nos sites
%u2022 Vous avez la responsabilité de la stratégie des sites « factea.com » et « acheteurdurable.com » (plateforme de e-commerce collaborative) : publicité, référencements,
ergonomie
%u2022 Vous rédigez et publiez les contenus sur ces sites grâce à Joomla et Drupal : synthèse des entretiens avec les consultants, actualités de l'entreprise, annonces de
recrutement. Vous alimenterez le site avec les mises à jour régulières
%u2022 Vous avez en charge la politique de référencement : analyse du référencement des concurrents, mise à niveau de celui de Factea, référencements payants et partenariats
%u2022 Vous mettez en place un nouvel outil collaboratif interne : formations, bases de données
%u2022 Lieu : Boulogne-Billancourt
%u2022 Durée : 6 mois minimum, stage conventionné
%u2022 Stage rémunéré selon les profils
Votre profil
%u2022 Etudiants dans une filière informatique (IUT SRC%u2026), école d'ingénieur et de communication
%u2022 Maîtrise du CMS Joomla! et Drupal, excellente maîtrise des outils Office, passionné par les TIC. La maîtrise de divers outils (Photoshop, animation Flash,%u2026) serait un plus
%u2022 Autonome et sachant prendre des initiatives, précis, structuré et rigoureux (orthographe), créatif, à forte compétence analytique
n Nos coordonnées
%u2022 Merci de nous adresser un CV et une lettre de motivation par e-mail à recrutement@factea.com ou de nous appeler au 00 33 1 49 10 93 40 en précisant dans l'objet de
votre mail la référence RWS
%u2022 Pour plus d'informations, consulter notre site Internet www.factea.com",,,,,,,,0,1674,48.8307173,2.2449836,,Rue de Solférino,Rives de Seine,Boulogne-Billancourt,boulogne-billancourt,92100,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"16 rue de solférino, 92100, boulogne-billancourt, france",2008-06-26 17:46:16,php
,IT Link : Conseil et Ingénierie R&D,"Notre coeur d'excellence : les technologies de pointe en environnements critiques.

* Chiffre d'affaires 2008
25 M Euros

* Clients 
Automobile 45% 
Transports 25% 
Télécoms & Multimédia 20% 
Défense 10%

* Métiers
Maîtrise d'oeuvre
Conception et développement de produits high-tech
Management de projets technologiques

* Présence
IT Link System : Paris / Strasbourg
IPSIS : Rennes / Lannion / Nantes

* Projets
France & Europe

* Effectifs	
360 consultants",,,http://www.itlink.fr,,,,1986,0,1697,48.8277108,2.3061643,11,Boulevard Brune,Paris,Paris,paris,75014,Île-de-France,ile-de-france,,,France,FR,"11 boulevard brune, 75014, paris, france",2008-06-30 17:40:23,php
,Devoteam : un site dédié au recrutement,"Le Groupe Devoteam (http://www.devoteam.eu) est une SSII française créée en 1995 spécialiste du conseil en infrastructure informatique, de la formulation et de la mise en place de solutions adaptées aux besoins de ses clients.
Devoteam est présent en Europe (Royaume-Uni, Autriche, Bénélux, etc.), en Afrique du Nord (Algérie, Tunisie, Maroc) et au Moyen-Orient.
Entreprise dynamique, le Groupe Devoteam est en permanence à la recherche de nouveaux collaborateurs (expérimentés, jeunes diplômés) prêts à s'investir dans la vie d'un grand groupe internationale. C'est pour cette raison que Devoteam a mis en ligne un site entièrement dédié au recrutement : http://www.devoteam-job.fr/job.php .

N'hésitez pas à vous rendre sur ce site pour postuler.",,,http://www.devoteam.eu,,,,1995,0,1726,48.8916414,2.2851913,73,Rue Anatole France,,Levallois-Perret,levallois-perret,92300,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"73, rue anatole france, 92300, levallois-perret, france",2008-07-03 12:33:24,php
2,PARTENOR,"Partenor Group est un cabinet de conseil français indépendant spécialisé dans l'innovation technologique et managériale. Son fort ancrage dans des secteurs d’activité définis lui procure une véritable pertinence au niveau des métiers qu’il adresse. Avec 510 consultants et un chiffre d'affaires de 67 millions d'euros en 2018, le groupe s’appuie sur la force d’innovation de 3 entités pour accompagner la transformation des entreprises du secteur privé et du secteur public : 
• Le pôle Stratégie et Management accompagne les clients dans la recherche de nouveaux gisements de progrès, dans l’adaptation de leurs organisations internes aux nouvelles exigences de l’environnement contemporain et met en place la cruciale conduite du changement pour garantir le succès de la transformation ; 
• Le pôle Conseil et Projets Digitaux accompagne les directions techniques et informatiques dans la transition digitale de leur entreprise, leur permettant de faire de leur système d’information un atout stratégique pour le succès de l’entreprise grâce à la modélisation des métiers, l’optimisation des processus, l’urbanisation et le pilotage de projets ; 
• Le Pôle Technologie et Innovation aide ses clients à gagner en agilité et en capacité d’adaptation et de réaction. Il les accompagne également dans la mise en œuvre des solutions digitales choisies. L’équipe est à la pointe de l’innovation avec des profils experts, force de proposition dans les choix technologiques adaptés à vos besoins.",,employees_250_999,https://www.partenorgroup.com/,,,,1991,0,1734,48.8927918,2.2475275,,Place des Vosges,Quartier Gambetta,Courbevoie,courbevoie,92400,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"22 place des vosges, 92400, courbevoie, france",2005-10-18 09:26:41,php
,Nos ambitions,"2S2I Solutions & Services, SSII spécialisée en informatique de production et développements logiciels, affiche une double ambition :

1. Offrir le meilleur de la technologie à ses clients tout en préservant respect et convivialité pour ses collaborateurs. 

2. Accompagner ses clients en réalisant des prestations conduites par des équipes expertes composées de : 
- un pôle support technique, composé de consultants experts, en support des ingénieurs intervenant dans le cadre de nos prestations.
- des ingénieurs d'affaires, interlocuteurs privilégiés du client, qui ont pour mission de piloter le déroulement des prestations.
- un Responsable Technique, véritable manager d'équipe, qui assure l'encadrement des ingénieurs, veille au maintien et à l'évolution de leurs compétences technologiques et participe activement à leur évolution professionnelle.
- un Responsable de formation, qui suit le besoin en formation de chaque intervenant et lui donne accès aux modules de formation qui peuvent s'avérer nécessaires au bon déroulement de son évolution professionnelle.
- un Pôle RH composé de spécialistes des Ressources Humaines, qui assure le suivi du bon déroulement de carrière de chaque ingénieur 2S2I Solutions & Services

Crée par des Cadres de SSII, 2S2I Solutions & Services est une société généralistes  de services informatiques qui offre ses services en mode Régie ou Projet auprès des Grands Comptes Nationaux et des PME/PMI Régionales. Implantés sur l'ensemble des pôles d'attractions de l'industrie Informatique, nous appuyons notre savoir faire sur une offre adaptée, souple et basée sur la réactivité de nos équipes afin de se positionner comme votre partenaire sur une relation durable.

VISITEZ NOTRE SITE : http://www.2s2isolutions.com

Pour consulter nos offres d'emploi : 
http://www.2s2isolutions.com/recrutement.php?page=offres

Pour déposer une candidature spontanée : 
http://www.2s2isolutions.com/recrutement.php?page=spon",,,http://www.2s2isolutions.com,,,,2007,0,1735,43.6172040,3.9154207,120,Rue de Thor,Port Marianne,Montpellier,montpellier,34006,Occitanie,occitanie,Hérault,herault,France,FR,"120 rue de thor, 34000, montpellier, france",2008-07-03 16:08:19,php
,SOCIETE,"Open ID permet aux entreprises d'accroître la performance de leurs systèmes d'informations par des prestations d'Accompagnement et de Conseil. Nous innovons par notre démarche adaptée aux profils et aux problématiques métiers de chacun de nos clients en apportant une offre complète comprenant prestations intellectuelles et solutions  

Open ID en quelques mots 
   
Création : 2006 
Offre : Conseil, Prestation de Service, Solutions Logicielles 
Implantation : Paris, Aix en Provence, Montpellier, Arras, Rennes/quimper 
Clients : Dassault Aviation, Dassault Systèmes, ERDF, Sanofi, Crédit Agricole, Centres Hospitaliers, Conseils Généraux, ... 

Le conseil 
L'informatique a longtemps été considérée comme un support à la stratégie de l'entreprise. Aujourd'hui, nous devons la considérer comme partie intégrante de cette stratégie. Dès lors, il convient de s'assurer que la stratégie du système d'information est alignée sur la stratégie de l'entreprise. Cela passe par la mise en place d'un cadre de Gouvernance du SI. La Gouvernance IT est une pratique managériale dont l'objectif est d'assurer que l'informatique répond bel et bien aux objectifs suivants : 
- Alignement avec les objectifs de l'entreprise ; 
- Permettre à l'entreprise d'exploiter les opportunités en maximisant ses bénéfices ; 
- Optimiser l'utilisation des ressources informatiques ; 
- Gérer les risques de manière adéquate. 

Solutions innovantes 
Les solutions que nous préconisons sont le reflet de notre volonté d'améliorer les performances de votre système d'information sans disperser votre budget informatique  : 
- Solution de Virtualisation Applicative 
- Solution de virtualisation des postes de travail 
- Solution de publication d'applications en client léger 
- Solution de gestion des serveurs applicatifs 

Services orientés performance 
L'offre de service d'Open ID s'articule en priorité autour des domaines suivants : 

- Intégration systèmes : Planifier, déployer, optimiser et gérer vos infrastructures complexes ; 
- AMOA, AMOE et Management de Projets ; 
- Formation sur mesure : vous permettre d'acquérir et d'optimiser vos compétences IT. 
  
L'informatique a ceci de particulier qu'il est possible de faire développer une application aussi facilement que le permet l'imagination. Toute la difficulté consiste à identifier correctement les besoins, indépendamment de toute solution technique et de choisir un fournisseur pour le réaliser. 


Nous poursuivons notre croissance et renforçons notre positionnement autour des technologies de virtualisation d'application et de poste de travail : pour accompagner cette évolution, nous sommes à la recherche de spécialistes des métiers Infrastructure, Systèmes, stockage et poste de travail : des profils orientés virtualisation avec VMware, Citrix, SAN : baie EMC, Dell, ou HP et autour des technologies Microsoft.

Vous souhaitez être acteur de votre carrière, dans une structure  humaine qui privilégie l'échange, nous vous invitons à consulter notre site www.openid.fr ou m'envoyer votre cv actualisé à : recrut-idf@openid.fr pour Paris ou recrut-sud@openid.fr pour la région Languedoc Roussillon et Paca",,,http://www.openid.fr/,,,,2006,0,1889,48.8971375,2.2858067,119,Rue du Président Wilson,,Levallois-Perret,levallois-perret,92300,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"119 rue du président wilson, 92300, levallois perret, france",2008-07-22 10:15:02,php
,POPFAX,"Popfax.com est le Leader Européen de solutions de Fax Professionnelles.
Nous maîtrisons en interne tous les éléments clef de notre business:
- plateforme technique et développements.
- infrastructure Télécom et IT
- Ventes d'offres sur mesure
- APIs d'intégration
- Web marketing
- Service Client - CRM maison
- Chaine de paiement et facturation
100% des ingénieurs qui ont travaillé pour nous ont progressé dans leur vision technique et leur compréhension des offres SaaS.",2 M€,,http://www.popfax.com,,,,2006,0,1961,48.9174698,2.2004810,3,Passage des Bleuets,,Carrières-sur-Seine,carrieres-sur-seine,78420,Île-de-France,ile-de-france,Yvelines,yvelines,France,FR,"3, passage des bleuets, 78420, carrieres sur seine, france",2005-11-02 11:29:11,php
1,CELANEO,"Créé en 2008, Celaneo est une agence web et un cabinet de conseil doté d’une forte spécialisation dans les technologies web et mobile.

Basés à Paris, nous avons emménagé dans de nouveaux locaux au 9, rue des Halles dans le 1er.

Nous intervenons dans toutes les phases des projets, du conseil à la réalisation. Nous offrons des prestations au forfait, en régie ou en régie forfaitée. Nos clients sont essentiellement des grands comptes mais nous travaillons aussi avec des petites et moyennes entreprises. Nous adaptons notre approche et notre méthodologie à votre dimension.

Notre offre

Celaneo dispose d’une expertise technique à haute valeur ajoutée associée à de solides compétences métier. Nicolas Rolland, fondateur et directeur de l’entreprise, a forgé son expérience de consultant informatique, ingénieur d’études et de développement chez France Telecom notamment.

Notre équipe, en croissance permanente, est composée de quatorze collaborateurs aux compétences complémentaires (ingénieurs techniques, référenceurs, consultants AMOA, webmarketers…).

Nous sommes attentifs à la complémentarité des profils afin de proposer des prestations globales.",,less_than_20_employees,http://www.celaneo.com,,,,2008,0,2002,48.8595615,2.3467388,9,Rue des Halles,Paris 1er Arrondissement,Paris,paris,75001,Île-de-France,ile-de-france,,,France,FR,"9 rue des halles, 75001, paris, france",2008-08-10 11:32:10,php
,WEB ET SOLUTIONS,"Basée à Rouen, Web et Solutions est une Agence Web spécialisée dans la création de sites Internet haut de gamme et un éditeur de solutions mobiles pour tout type d'entreprises, administrations et associations. Notre agence excelle parallèlement dans le développement de solutions métiers sur mesure dans les domaines de l'Internet, l'Extranet, l'Intranet, la mobilité ou encore la cartographie.",,,http://www.webetsolutions.com,,,,2003,0,2043,49.3975460,1.0290263,,Rue de la Voute,,Rouen,rouen,76650,Normandie,normandie,Seine-Maritime,seine-maritime,France,FR,"za la voute, 76650, petit couronne, france",2008-08-22 07:38:07,php
,la Société,"Pointcube est une entreprise spécialisée dans la réalité virtuelle et propose des solutions graphiques pour l'industrie, les services et le e-commerce.
Un savoir-faire unique qui a su allier deux technologies de pointe : la 3D ultra-réaliste issue de l'industrie cinématographique et les technologies 3D temps réel venant de l'industrie du jeu vidéo.

Pointcube propose à ses clients une mise en situation réelle et interactive de leurs produits, projets et articles commerciaux.
répondant aux attentes les plus exigeantes en termes de qualité, de prix et de délais de production.

Pointcube c'est aussi une équipe jeune, enthousiaste et dynamique.",,,,,,,,0,2045,45.7558576,4.8627216,77,Rue Maurice Flandin,La Villette,Lyon,lyon,69003,Auvergne-Rhône-Alpes,auvergne-rhone-alpes,Métropole de Lyon,metropole-de-lyon,France,FR,"77 rue maurice flandin, 69003, lyon, france",2008-08-22 12:46:01,php
,CONCRETIO,"Concretio capitalise une expérience de plus de 15 ans dans les technologies de l'information et du marché de l'emploi IT en Europe.
Concretio met à votre service une équipe d'experts en ingénierie salariale et fiscale pour un seul objectif : votre accompagnement professionnel.
C'est parce que vous avez besoin d'un service de qualité, de transparence et d'une maitrise parfaite de l'environnement règlementaire que Concretio saura vous préconiser des solutions de portage sur mesure.
Nous vous aidons à réussir dans le portage salarial et à évoluer vers l'entreprenariat.",,,http://www.concretio-services.com,,,,2008,0,2099,49.0091265,2.2848525,14,Rue de Paris,,Sarcelles,sarcelles,95680,Île-de-France,ile-de-france,Val-d'Oise,val-d-oise,France,FR,"14 rue de paris, 95680, montlignon, france",2008-09-03 12:41:30,php
10,MyTechTrip,"MyTechTrip met à disposition des acteurs du transport public les outils informatiques permettant d’assurer la qualité et la cohérence de l’information diffusée aux voyageurs sur l’ensemble du système d’informations et des supports de diffusion.

Aujourd’hui spécialiste du secteur du Transport, nous proposons des solutions innovantes pour répondre aux problématiques spécifiques liées à la mobilité et à la gestion de l’Information Voyageurs.

Notre ambition est de devenir à court terme le leader mondial dans le domaine de l'information voyageurs.",,employees_20_99,http://www.mytechtrip.com,,,,2012,0,2123,43.2690386,5.3887851,21,Avenue de Mazargues,8e Arrondissement,Marseille,marseille,13008,Provence-Alpes-Côte d'Azur,provence-alpes-cote-d-azur,Bouches-du-Rhône,bouches-du-rhone,France,FR,"21 avenue de mazargues, 13008, marseille, france",2005-11-09 14:01:54,php
,Poste de consultant EDI à pourvoir immédiatement,"OLANE Consulting est société de conseil informatique en pleine croissance, spécialisée dans les Echanges Electroniques Professionnels (EEP). Nous intervenons sur des missions de conseil, cadrage et mise en oeuvre de solutions d'échanges électroniques professionnels, pour le compte de clients grands comptes, dans les secteurs de la distribution, l'agro alimentaire, l'industrie ou la finance.
Notre siège social est situé à Paris, La Défense.

Mission
Dans le cadre de notre développement, nous recherchons un CONSULTANT EDI, spécialisé en intégration SAP. Au sein des équipes de nos clients, vous :

- coordonnez les échanges avec les partenaires pour la définition et la mise en pratique des flux EDI.
- mettez en application les standards EDIFACT
- rédigez les spécifications de profils de messages / mappings et suivez leur  mise en oeuvre
- maîtrisez les fonctions des modules SAP SD et MM
- analysez et développez les interfaces au moyen d'IDOCS et BAPI et de programmes ABAP
- paramétrez SAP pour mise en oeuvre d'EDI / IDOCS

Le poste est à pourvoir immédiatement.

Profil
De formation BAC 2 minimum, vous possédez une expérience de 3 à 5 ans dans la mise en pratique des flux EDI, en environnement SAP. 

Vous justifiez d'une première expérience réussie dans la pratique d'un traducteur EDI et dans le développement d'interfaces (IDOCS/BAPI), avec les modules SD/MM. 

Connaissance des secteurs de la grande distribution ou de l'automobile appréciée.

Votre niveau d'anglais vous permet de dialoguer quotidiennement, par oral et par écrit, avec vos interlocuteurs, dans un contexte international.

Vous êtes mobile, sur la région parisienne et sur la France (possibilité de missions en régions)


Merci de communiquer votre CV, lettre de motivation et prétentions salariales, à contact@olaneo.fr",,,,,,,2005,0,2175,48.8951704,2.2432344,,Rue Ségoffin,Quartier Gambetta,Courbevoie,courbevoie,92400,Île-de-France,ile-de-france,Hauts-de-Seine,hauts-de-seine,France,FR,"immeuble, 92036, courbevoie, france",2008-09-13 15:06:57,php
